time,open,high,low,close,bb1 Upper,bb1 Lower,SMA 200,SMA 60,SMA 20,IT_High,IT_Low,LT_High,LT_Low,Market_Struct,BOS_Count,PivHigh_Dist,PivLow_Dist,Divergence,Volume,Volume MA, rsi, rsi2 ,ADX,ATR,ATR2,ATR3,SqueezeState,MACD,Signal
2025-10-15T23:00:00+09:00,111336.70 ,112196.20 ,110739.40 ,111006.90 ,113552.8168,111261.7732,116631.7615,113258.8517,112407.295,,,,,-1,2,2.22 ,0.61 ,0,6065,2810,33.48 ,42.72 ,19.99 ,1.00 ,1.10 ,2.05 ,1,-340.10 ,-178.19 
2025-10-16T00:00:00+09:00,111006.90 ,111533.30 ,110333.30 ,110756.40 ,113667.9542,110968.3158,116567.385,113192.5883,112318.135,,,,,-1,2,2.45 ,0.83 ,0,4425,2653,31.51 ,42.13 ,20.16 ,1.03 ,1.09 ,2.04 ,-1,-411.65 ,-206.45 
2025-10-16T01:00:00+09:00,110756.40 ,111062.10 ,110537.70 ,110703.70 ,113694.7742,110717.7658,116501.8075,113126.9417,112206.27,,,,,-1,2,2.50 ,0.88 ,0,2072,2662,31.10 ,42.01 ,20.76 ,0.84 ,1.08 ,2.02 ,-1,-467.22 ,-242.34 
2025-10-16T02:00:00+09:00,110703.70 ,111148.40 ,110100.00 ,111148.30 ,113610.2199,110609.5401,116437.283,113070.13,112109.88,,,,,-1,2,2.09 ,0.48 ,0,4325,2799,38.46 ,43.44 ,21.77 ,0.88 ,1.09 ,2.03 ,-1,-469.96 ,-283.14 
2025-10-16T03:00:00+09:00,111148.30 ,111452.80 ,110775.90 ,111396.20 ,113471.2097,110572.1503,116373.083,113007.4583,112021.68,,,,,-1,2,1.87 ,0.26 ,0,1717,2805,42.17 ,44.22 ,22.88 ,0.78 ,1.09 ,2.04 ,-1,-446.99 ,-321.72 
2025-10-16T04:00:00+09:00,111396.20 ,111500.00 ,111020.00 ,111214.00 ,113353.9346,110513.0454,116307.1635,112938.525,111933.49,,,,,-1,2,2.03 ,0.42 ,0,1702,2819,40.25 ,43.77 ,23.95 ,0.67 ,1.09 ,2.04 ,-1,-438.42 ,-357.18 
2025-10-16T05:00:00+09:00,111214.00 ,111499.00 ,110448.90 ,111032.90 ,113232.2293,110444.4907,116237.986,112869.365,111838.36,,,,,-1,2,2.20 ,0.58 ,0,4495,2931,38.38 ,43.31 ,24.99 ,0.76 ,1.11 ,2.06 ,-1,-441.16 ,-388.17 
2025-10-16T06:00:00+09:00,111032.90 ,111369.10 ,110428.90 ,110791.10 ,113152.7696,110335.0604,116172.6915,112798.3183,111743.915,,,,,-1,2,2.42 ,0.80 ,0,2785,2983,35.97 ,42.71 ,26.10 ,0.79 ,1.12 ,2.09 ,-1,-457.57 ,-415.82 
2025-10-16T07:00:00+09:00,110791.10 ,111342.90 ,110600.00 ,110607.60 ,113047.3467,110225.3733,116112.248,112729.1633,111636.36,,110100,113568.7,,-1,2,2.59 ,0.46 ,0,1213,2927,34.22 ,42.26 ,27.18 ,0.75 ,1.13 ,2.10 ,-1,-479.85 ,-439.21 
2025-10-16T08:00:00+09:00,110607.60 ,110967.50 ,110539.00 ,110711.20 ,113029.9396,110116.0804,116056.817,112672.1517,111573.01,,,,,-1,2,2.50 ,0.55 ,0,1328,2863,36.11 ,42.61 ,28.26 ,0.63 ,1.12 ,2.08 ,-1,-483.58 ,-455.16 
2025-10-16T09:00:00+09:00,110711.20 ,110808.40 ,110310.70 ,110385.20 ,112980.4409,109973.4891,116000.612,112605.745,111476.965,,,,,-1,2,2.80 ,0.26 ,0,1531,2849,32.90 ,41.79 ,29.28 ,0.57 ,1.10 ,2.06 ,-1,-506.99 ,-465.75 
2025-10-16T10:00:00+09:00,110385.20 ,111285.50 ,110371.70 ,111258.70 ,112867.9419,109973.7881,115951.526,112538.3367,111420.865,,,,,-1,2,1.99 ,1.04 ,0,1698,2839,46.59 ,44.69 ,30.10 ,0.65 ,1.10 ,2.06 ,-1,-449.87 ,-463.82 
2025-10-16T11:00:00+09:00,111258.70 ,111500.00 ,110963.80 ,111457.80 ,112748.2489,109998.4511,115904.6245,112496.465,111373.35,,,,,-1,2,1.81 ,1.22 ,0,1505,2812,49.14 ,45.33 ,30.63 ,0.59 ,1.10 ,2.06 ,-1,-384.11 ,-454.28 
2025-10-16T12:00:00+09:00,111457.80 ,111800.00 ,111205.90 ,111271.30 ,112581.2031,110040.5869,115853.2205,112446.56,111310.895,,,,,-1,2,1.98 ,1.05 ,0,1688,2846,46.89 ,44.84 ,30.58 ,0.57 ,1.10 ,2.06 ,-1,-343.09 ,-442.74 
2025-10-16T13:00:00+09:00,111271.30 ,111611.40 ,110750.50 ,110912.30 ,112264.4135,110159.5965,115798.371,112385.1467,111212.005,,,,,-1,2,2.31 ,0.73 ,0,1575,2765,42.81 ,43.90 ,30.20 ,0.64 ,1.10 ,2.06 ,1,-335.68 ,-431.32 
2025-10-16T14:00:00+09:00,110912.30 ,111420.00 ,110669.00 ,110883.70 ,112006.9441,110254.7659,115743.047,112316.9167,111130.855,,110310.7,,,-1,2,2.34 ,0.52 ,0,1688,2750,42.50 ,43.83 ,29.55 ,0.65 ,1.10 ,2.05 ,1,-328.33 ,-418.79 
2025-10-16T15:00:00+09:00,110883.70 ,111664.30 ,110853.60 ,111600.60 ,111855.8758,110344.0742,115691.301,112258.6533,111099.975,,,,,-1,2,1.68 ,1.16 ,0,1557,2652,52.07 ,46.16 ,28.50 ,0.68 ,1.10 ,2.06 ,1,-261.64 ,-397.02 
2025-10-16T16:00:00+09:00,111600.60 ,111718.50 ,110512.00 ,110532.10 ,111744 ,110323.4413,115637.536,112172.2533,111033.885,,,,,-1,2,2.66 ,0.20 ,0,4284,2687,41.09 ,43.42 ,27.17 ,0.82 ,1.11 ,2.08 ,1,-291.65 ,-376.11 
2025-10-16T17:00:00+09:00,110532.10 ,110856.70 ,110326.20 ,110766.40 ,111644.1501,110333.1599,115582.0035,112090.9917,110988.655,111800,,,,-1,2,0.93 ,0.41 ,0,1800,2632,43.88 ,44.16 ,25.98 ,0.70 ,1.11 ,2.08 ,1,-293.15 ,-354.95 
2025-10-16T18:00:00+09:00,110766.40 ,111606.60 ,109477.50 ,111106.90 ,111615.6907,110338.6393,115527.988,112015.5083,110977.165,,,,,-1,2,0.62 ,0.72 ,0,17111,3228,47.76 ,45.23 ,25.32 ,1.11 ,1.13 ,2.12 ,1,-263.81 ,-327.93 
2025-10-16T19:00:00+09:00,111106.90 ,111667.10 ,110981.30 ,111420.50 ,111665.0307,110330.6593,115475.1165,111948.695,110997.845,,,,,-1,2,0.34 ,1.00 ,0,2908,3070,51.11 ,46.19 ,25.26 ,0.94 ,1.13 ,2.11 ,1,-212.81 ,-301.59 
2025-10-16T20:00:00+09:00,111420.50 ,111528.00 ,110955.20 ,111362.70 ,111703.7527,110352.5673,115425.266,111885.9933,111028.16,,,,,-1,2,0.39 ,0.94 ,0,1703,2934,50.47 ,46.04 ,25.54 ,0.80 ,1.11 ,2.08 ,1,-175.04 ,-278.36 
2025-10-16T21:00:00+09:00,111362.70 ,111947.20 ,111284.10 ,111465.20 ,111750.174,110382.296,115373.261,111828.6067,111066.235,,,,,-1,2,0.30 ,1.04 ,0,3454,3003,51.63 ,46.36 ,25.83 ,0.73 ,1.10 ,2.06 ,1,-135.27 ,-255.26 
2025-10-16T22:00:00+09:00,111465.20 ,111511.60 ,110634.70 ,110805.10 ,111741.0909,110357.0591,115320.5685,111771.76,111049.075,,,,,-1,2,0.90 ,0.45 ,0,3511,2963,44.41 ,44.61 ,26.47 ,0.75 ,1.10 ,2.05 ,1,-155.23 ,-235.21 
2025-10-16T23:00:00+09:00,110805.10 ,111350.00 ,109638.30 ,110447.50 ,111721.4768,110281.8032,115264.0625,111719.4217,111001.64,,109477.5,,,-1,2,1.22 ,0.88 ,1,9251,3339,41.06 ,43.70 ,27.50 ,1.02 ,1.11 ,2.08 ,1,-197.62 ,-220.69 
2025-10-17T00:00:00+09:00,110447.50 ,110666.70 ,108271.00 ,108486.00 ,112169.2395,109561.2405,115198.721,111636.7567,110865.24,,,,,-1,3,3.05 ,0.91 ,0,11817,3845,28.40 ,39.22 ,28.98 ,1.43 ,1.17 ,2.18 ,1,-385.06 ,-234.40 
2025-10-17T01:00:00+09:00,108486.00 ,109208.00 ,107525.50 ,109183.10 ,112264.8942,109281 ,115132.995,111572.795,110772.75,,,,,-1,3,2.40 ,0.27 ,0,8950,4068,35.96 ,41.40 ,30.67 ,1.46 ,1.22 ,2.28 ,-1,-471.91 ,-254.43 
2025-10-17T02:00:00+09:00,109183.10 ,109193.40 ,108144.80 ,108221.40 ,112504.9828,108783.5472,115061.7475,111502.29,110644.265,111947.2,,,,-1,3,3.44 ,1.16 ,0,4822,4170,31.08 ,39.41 ,32.59 ,1.31 ,1.26 ,2.35 ,-1,-611.30 ,-289.78 
2025-10-17T03:00:00+09:00,108221.40 ,108600.00 ,107614.60 ,108599.50 ,112607.3255,108480.3945,114990.3445,111446.4717,110543.86,,,,,-1,3,3.08 ,0.81 ,0,5934,4406,34.82 ,40.56 ,34.76 ,1.17 ,1.29 ,2.41 ,-1,-683.38 ,-336.40 
2025-10-17T04:00:00+09:00,108599.50 ,108695.40 ,107633.50 ,108146.80 ,112725.555,108105.725,114917.0015,111387.6467,110415.64,,,,,-1,3,3.51 ,1.23 ,0,5820,4630,32.55 ,39.64 ,37.37 ,1.11 ,1.33 ,2.48 ,-1,-768.18 ,-398.11 
2025-10-17T05:00:00+09:00,108146.80 ,108379.90 ,107344.40 ,107799.30 ,112862.7184,107709.9716,114843.1195,111321.4733,110286.345,,,,,-1,3,3.85 ,1.56 ,0,3496,4729,30.88 ,38.95 ,40.20 ,1.06 ,1.37 ,2.55 ,-1,-853.58 ,-473.50 
2025-10-17T06:00:00+09:00,107799.30 ,108416.50 ,107536.40 ,108386.70 ,112805.047,107480.443,114772.293,111273.725,110142.745,,,,,-1,3,3.28 ,1.01 ,0,1658,4727,36.78 ,40.73 ,43.01 ,0.98 ,1.39 ,2.59 ,-1,-863.91 ,-554.46 
2025-10-17T07:00:00+09:00,108386.70 ,108459.00 ,107726.00 ,107748.10 ,112741.362,107173.158,114699.687,111226.46,109957.26,,,,,-1,3,3.90 ,1.61 ,0,1915,4747,33.44 ,39.45 ,45.60 ,0.88 ,1.41 ,2.63 ,-1,-913.09 ,-638.67 
2025-10-17T08:00:00+09:00,107748.10 ,108378.50 ,107677.30 ,108135.00 ,112623.8554,106977.0346,114629.6835,111174.6567,109800.445,,,,,-1,3,3.53 ,1.24 ,0,2131,4769,37.16 ,40.61 ,47.93 ,0.80 ,1.43 ,2.67 ,-1,-910.36 ,-717.86 
2025-10-17T09:00:00+09:00,108135.00 ,108788.30 ,107880.70 ,108730.60 ,112503.0708,106879.6492,114558.3955,111141.1317,109691.36,,,,,-1,3,2.96 ,0.69 ,0,2119,4796,42.50 ,42.33 ,49.74 ,0.81 ,1.44 ,2.69 ,-1,-850.33 ,-769.56 
2025-10-17T10:00:00+09:00,108730.60 ,109051.30 ,108451.00 ,108773.80 ,112368.8937,106802.8363,114482.3975,111104.7467,109585.865,,107344.4,,,-1,3,2.92 ,1.31 ,0,1584,4791,42.88 ,42.45 ,50.89 ,0.72 ,1.45 ,2.70 ,-1,-790.17 ,-804.92 
2025-10-17T11:00:00+09:00,108773.80 ,109000.40 ,108330.70 ,108906.50 ,112088.0413,106814.2787,114409.991,111063.7217,109451.16,,,,,-1,3,2.79 ,1.43 ,0,2058,4816,44.10 ,42.84 ,51.51 ,0.69 ,1.45 ,2.70 ,-1,-723.44 ,-817.38 
2025-10-17T12:00:00+09:00,108906.50 ,109166.70 ,108824.10 ,109101.60 ,111972.5932,106786.6768,114338.587,111001.59,109379.635,,,,,-1,3,2.61 ,1.61 ,0,1314,4668,45.92 ,43.41 ,51.53 ,0.56 ,1.43 ,2.66 ,-1,-647.35 ,-813.38 
2025-10-17T13:00:00+09:00,109101.60 ,109166.70 ,108712.00 ,108720.80 ,111803.9687,106750.7413,114268.182,110942.66,109277.355,,,,,-1,3,2.97 ,1.27 ,0,1217,4639,42.97 ,42.56 ,51.05 ,0.52 ,1.41 ,2.64 ,-1,-610.73 ,-795.88 
2025-10-17T14:00:00+09:00,108720.80 ,108857.00 ,108242.10 ,108329.70 ,111550.3016,106726.6884,114193.6545,110870.2683,109138.495,,,,,-1,3,3.34 ,0.91 ,0,1982,3882,40.12 ,41.72 ,50.30 ,0.53 ,1.37 ,2.56 ,-1,-606.29 ,-768.41 
2025-10-17T15:00:00+09:00,108329.70 ,108476.90 ,106587.60 ,106706.90 ,111297.7372,106507.8928,114111.4885,110769.3183,108902.815,,,,,-1,4,4.91 ,0.60 ,0,9328,4203,30.94 ,38.47 ,49.57 ,0.95 ,1.37 ,2.56 ,-1,-725.35 ,-753.01 
2025-10-17T16:00:00+09:00,106706.90 ,106866.10 ,105491.30 ,105590.30 ,111141.4051,106087 ,114023.2165,110653.4967,108614.195,,,,,-1,4,6.02 ,1.66 ,0,8356,4536,26.46 ,36.47 ,49.24 ,1.08 ,1.39 ,2.60 ,-1,-899.44 ,-751.49 
2025-10-17T17:00:00+09:00,105590.30 ,105661.30 ,104424.60 ,104843.60 ,110960.0846,105606.1454,113933.5445,110518.54,108283.115,,,111947.2,,-1,4,6.78 ,2.39 ,0,9486,4838,23.96 ,35.23 ,49.49 ,1.11 ,1.42 ,2.65 ,-1,-1085.15 ,-770.91 
2025-10-17T18:00:00+09:00,104843.60 ,105588.70 ,104482.00 ,104485.40 ,110861.8193,105072.4407,113843.4605,110375.3617,107967.13,109166.7,,,,-1,4,4.48 ,2.74 ,0,3704,4847,22.84 ,34.65 ,50.24 ,1.10 ,1.45 ,2.70 ,-1,-1246.85 ,-814.97 
2025-10-17T19:00:00+09:00,104485.40 ,104876.30 ,103469.30 ,104710.10 ,110670.4524,104690.0676,113759.114,110234.5267,107680.26,,,,,-1,4,4.26 ,2.52 ,0,6951,4732,25.20 ,35.33 ,51.60 ,1.18 ,1.46 ,2.72 ,-1,-1341.41 ,-876.22 
2025-10-17T20:00:00+09:00,104710.10 ,106560.40 ,104623.00 ,105611.60 ,110632.4496,104440.6304,113677.195,110111.7567,107536.54,,,,,-1,4,3.37 ,1.64 ,0,8792,4581,33.90 ,37.98 ,52.88 ,1.39 ,1.46 ,2.72 ,-1,-1328.30 ,-943.43 
2025-10-17T21:00:00+09:00,105611.60 ,106000.00 ,105152.30 ,105285.00 ,110488.7541,104194.5159,113593.166,109984.2483,107341.635,,,,,-1,4,3.69 ,1.96 ,0,2421,4254,32.43 ,37.41 ,53.93 ,1.20 ,1.44 ,2.68 ,-1,-1328.94 ,-1019.16 
2025-10-17T22:00:00+09:00,105285.00 ,106121.80 ,104802.40 ,105771.60 ,110410.1556,104028.1344,113511.747,109869.1083,107219.145,,,,,-1,4,3.21 ,1.49 ,0,5359,4281,36.83 ,38.80 ,54.55 ,1.21 ,1.43 ,2.67 ,-1,-1275.48 ,-1093.02 
2025-10-17T23:00:00+09:00,105771.60 ,105940.10 ,104479.00 ,105114.10 ,110295.4496,103794.3004,113427.8175,109741.6983,107044.875,,,,,-1,4,3.86 ,2.12 ,0,5867,4278,33.64 ,37.65 ,54.72 ,1.28 ,1.44 ,2.68 ,-1,-1271.51 ,-1166.94 
2025-10-18T00:00:00+09:00,105114.10 ,106788.60 ,105043.60 ,106741.10 ,110187.3899,103761.7901,113352.252,109654.4133,106974.59,,103469.3,,,-1,4,2.27 ,3.07 ,0,4061,4190,46.09 ,42.00 ,54.15 ,1.38 ,1.46 ,2.72 ,-1,-1124.12 ,-1211.24 
2025-10-18T01:00:00+09:00,106741.10 ,107507.60 ,106190.50 ,106326.70 ,110102.2599,103699.6601,113277.827,109554.7567,106900.96,,,,,-1,4,2.67 ,2.69 ,0,4586,4245,43.83 ,41.25 ,52.71 ,1.34 ,1.48 ,2.76 ,-1,-1028.89 ,-1225.63 
2025-10-18T02:00:00+09:00,106326.70 ,106676.20 ,106019.80 ,106398.30 ,109934.882,103668.198,113201.0555,109455.05,106801.54,,,,,-1,4,2.60 ,2.75 ,0,1342,4229,44.34 ,41.44 ,50.46 ,1.10 ,1.49 ,2.78 ,-1,-936.84 ,-1209.15 
2025-10-18T03:00:00+09:00,106398.30 ,107050.00 ,106398.30 ,106593.90 ,109847.6886,103639.9714,113123.4975,109358.1467,106743.83,,,,,-1,4,2.41 ,2.93 ,0,1426,4204,45.78 ,41.95 ,47.97 ,0.93 ,1.49 ,2.78 ,-1,-838.45 ,-1163.77 
2025-10-18T04:00:00+09:00,106593.90 ,106831.30 ,106170.40 ,106404.20 ,109697.0236,103617.5564,113042.215,109256.21,106657.29,,,,,-1,4,2.60 ,2.76 ,0,954,4145,44.57 ,41.59 ,45.34 ,0.83 ,1.49 ,2.79 ,-1,-766.93 ,-1099.94 
2025-10-18T05:00:00+09:00,106404.20 ,107122.60 ,106296.10 ,106971.40 ,109462.2598,103676.4002,112959.5725,109157.565,106569.33,,,,,-1,4,2.05 ,3.27 ,0,806,4080,48.90 ,43.07 ,42.44 ,0.81 ,1.49 ,2.79 ,-1,-656.92 ,-1025.34 
2025-10-18T06:00:00+09:00,106971.40 ,107382.10 ,106950.30 ,107240.90 ,109224.6822,103760.6878,112883.977,109069.8017,106492.685,107507.6,,,,-1,4,0.25 ,3.52 ,0,1123,4057,50.86 ,43.76 ,39.30 ,0.67 ,1.49 ,2.78 ,-1,-541.74 ,-937.87 
2025-10-18T07:00:00+09:00,107240.90 ,107366.80 ,106743.30 ,106927.40 ,108903.1393,103884.3207,112812.364,108981.6217,106393.73,,,,,-1,4,0.54 ,3.23 ,0,618,3985,48.53 ,43.14 ,36.15 ,0.64 ,1.49 ,2.77 ,-1,-470.33 ,-848.41 
2025-10-18T08:00:00+09:00,106927.40 ,106931.60 ,106323.60 ,106381.30 ,108438.6904,104076.7396,112738.776,108890.4117,106257.715,,,,,-1,4,1.06 ,2.74 ,0,681,3953,44.68 ,42.07 ,33.33 ,0.62 ,1.49 ,2.78 ,-1,-452.59 ,-757.42 
2025-10-18T09:00:00+09:00,106381.30 ,106793.50 ,106261.30 ,106780.00 ,108047.5203,104273.8297,112673.862,108808.895,106160.675,,,,,-1,4,0.68 ,3.10 ,0,867,3936,47.93 ,43.12 ,30.76 ,0.58 ,1.50 ,2.79 ,-1,-401.73 ,-677.16 
2025-10-18T10:00:00+09:00,106780.00 ,107247.50 ,106761.70 ,107094.20 ,107765.7175,104432.0825,112604.741,108738.1867,106098.9,,,,,-1,4,0.39 ,3.38 ,0,808,3877,50.40 ,43.93 ,28.42 ,0.54 ,1.50 ,2.79 ,-1,-332.24 ,-599.75 
2025-10-18T11:00:00+09:00,107094.20 ,107243.40 ,106450.00 ,106541.80 ,107746.9383,104434.3517,112534.446,108663.7683,106090.645,,,,,-1,4,0.91 ,2.88 ,0,1546,3488,46.24 ,42.83 ,26.29 ,0.61 ,1.47 ,2.74 ,-1,-318.07 ,-531.00 
2025-10-18T12:00:00+09:00,106541.80 ,107080.50 ,106521.40 ,107020.20 ,107849.0326,104475.2474,112465.041,108601.4983,106162.14,,,,,-1,4,0.46 ,3.32 ,0,780,3109,50.08 ,44.07 ,24.42 ,0.58 ,1.43 ,2.67 ,-1,-265.19 ,-467.31 
2025-10-18T13:00:00+09:00,107020.20 ,107032.00 ,106400.00 ,106434.80 ,107818.8641,104664.5359,112391.9265,108530.35,106241.7,,,,,-1,4,1.01 ,2.79 ,0,1322,2701,45.77 ,42.91 ,22.79 ,0.58 ,1.39 ,2.60 ,-1,-267.43 ,-411.80 
2025-10-18T14:00:00+09:00,106434.80 ,106793.60 ,106434.70 ,106764.60 ,107724.3331,104986.9869,112318.7175,108457.2883,106355.66,,,,,-1,4,0.70 ,3.09 ,0,640,2548,48.46 ,43.76 ,21.43 ,0.50 ,1.35 ,2.52 ,-1,-239.83 ,-365.46 
2025-10-18T15:00:00+09:00,106764.60 ,106903.40 ,106663.80 ,106802.60 ,107612.6122,105307.9578,112244.6265,108380.7283,106460.285,,,,103469.3,-1,4,0.66 ,3.12 ,0,596,2230,48.78 ,43.86 ,20.15 ,0.41 ,1.29 ,2.41 ,1,-212.44 ,-328.87 
2025-10-18T16:00:00+09:00,106802.60 ,107448.00 ,106588.40 ,106651.90 ,107598.728,105426 ,112170.0235,108304.6933,106512.3,,,,,-1,4,0.80 ,2.98 ,0,2875,1934,47.54 ,43.55 ,19.01 ,0.54 ,1.23 ,2.29 ,1,-200.58 ,-298.90 
2025-10-18T17:00:00+09:00,106651.90 ,106937.50 ,106572.50 ,106675.00 ,107511.8785,105651.7215,112095.049,108232.0617,106581.8,,,,,-1,4,0.78 ,3.01 ,0,1530,1889,47.76 ,43.61 ,18.12 ,0.47 ,1.17 ,2.19 ,1,-187.16 ,-269.41 
2025-10-18T18:00:00+09:00,106675.00 ,106893.30 ,106576.60 ,106839.90 ,107492.9281,105777.5019,112021.4205,108166.2083,106635.215,,,,,-1,4,0.62 ,3.15 ,0,480,1645,49.38 ,44.06 ,17.39 ,0.41 ,1.11 ,2.08 ,1,-161.36 ,-242.70 
2025-10-18T19:00:00+09:00,106839.90 ,107090.20 ,106734.50 ,106872.20 ,107226.3463,106219.8937,111950.8075,108103.9517,106723.12,,,,,-1,4,0.59 ,3.18 ,0,482,1376,49.71 ,44.15 ,16.90 ,0.39 ,1.05 ,1.95 ,1,-136.73 ,-220.98 
2025-10-18T20:00:00+09:00,106872.20 ,107162.20 ,106713.20 ,107150.10 ,107280.1906,106206.9494,111881.742,108044.6,106743.57,,,,,-1,4,0.33 ,3.44 ,0,530,1200,52.58 ,44.92 ,16.61 ,0.40 ,0.97 ,1.81 ,1,-93.71 ,-196.05 
2025-10-18T21:00:00+09:00,107150.10 ,107234.00 ,106890.90 ,106988.00 ,107287.3028,106265.9672,111810.723,107987.98,106776.635,107448,,,,-1,4,0.43 ,3.29 ,0,569,999,50.76 ,44.55 ,16.54 ,0.37 ,0.90 ,1.68 ,1,-71.87 ,-174.57 
2025-10-18T22:00:00+09:00,106988.00 ,107028.50 ,106740.40 ,106821.40 ,107278.1698,106317.4102,111737.1715,107914.025,106797.79,,,,,-1,4,0.59 ,3.14 ,0,388,951,48.89 ,44.18 ,16.62 ,0.34 ,0.84 ,1.57 ,1,-67.22 ,-152.32 
2025-10-18T23:00:00+09:00,106821.40 ,107070.10 ,106661.50 ,106969.20 ,107292.9144,106340.1956,111665.479,107839.215,106816.555,,,,,-1,4,0.45 ,3.27 ,0,680,914,50.63 ,44.60 ,16.65 ,0.35 ,0.80 ,1.49 ,1,-51.03 ,-131.35 
2025-10-19T00:00:00+09:00,106969.20 ,107085.40 ,106760.60 ,106887.30 ,107278.4063,106403.0137,111595.445,107766.1483,106840.71,,,,,-1,4,0.52 ,3.20 ,0,527,892,49.62 ,44.41 ,16.67 ,0.34 ,0.76 ,1.42 ,1,-44.29 ,-112.66 
2025-10-19T01:00:00+09:00,106887.30 ,107018.80 ,106417.30 ,106601.10 ,107267.4741,106376.9159,111520.566,107694.295,106822.195,,,,,-1,4,0.79 ,2.94 ,0,907,898,46.16 ,43.74 ,16.63 ,0.41 ,0.73 ,1.37 ,1,-61.34 ,-97.19 
2025-10-19T02:00:00+09:00,106601.10 ,106898.20 ,106509.30 ,106819.30 ,107202.9046,106399.3254,111448.4515,107626.555,106801.115,,,,,-1,4,0.59 ,3.14 ,0,275,855,49.08 ,44.39 ,16.45 ,0.40 ,0.71 ,1.33 ,1,-56.59 ,-82.68 
2025-10-19T03:00:00+09:00,106819.30 ,106869.10 ,106670.50 ,106788.10 ,107191.7492,106396.5508,111375.1975,107546.3467,106794.15,,,,,-1,4,0.62 ,3.11 ,0,169,833,48.67 ,44.32 ,16.10 ,0.33 ,0.69 ,1.28 ,1,-54.71 ,-70.83 
2025-10-19T04:00:00+09:00,106788.10 ,107040.40 ,106704.90 ,107012.20 ,107185.5907,106465.7993,111302.792,107487.6817,106825.695,,,,,-1,4,0.41 ,3.31 ,0,276,812,51.76 ,45.00 ,15.51 ,0.32 ,0.67 ,1.24 ,1,-34.74 ,-59.50 
2025-10-19T05:00:00+09:00,107012.20 ,107287.60 ,106932.00 ,106951.80 ,107197.593,106470.977,111229.863,107424.105,106834.285,,,,,-1,4,0.46 ,3.26 ,0,565,797,50.87 ,44.85 ,15.00 ,0.33 ,0.65 ,1.21 ,1,-23.52 ,-51.70 
2025-10-19T06:00:00+09:00,106951.80 ,107165.40 ,106778.30 ,107106.10 ,107199.9235,106469.8365,111157.3835,107357.425,106834.88,,106417.3,,,-1,4,0.32 ,0.64 ,1,300,772,53.08 ,45.32 ,14.48 ,0.34 ,0.63 ,1.18 ,1,-2.15 ,-43.96 
2025-10-19T07:00:00+09:00,107106.10 ,107222.00 ,107000.00 ,107050.00 ,107210.6473,106509.9327,111090.446,107284.5833,106860.29,,,,,-1,4,0.37 ,0.59 ,0,189,704,52.16 ,45.18 ,13.99 ,0.29 ,0.61 ,1.13 ,1,10.14 ,-35.36 
2025-10-19T08:00:00+09:00,107050.00 ,107140.90 ,106946.20 ,107118.00 ,107226.875,106503.485,111031.1765,107213.8383,106865.18,,,,,-1,4,0.31 ,0.65 ,0,197,675,53.22 ,45.39 ,13.52 ,0.26 ,0.58 ,1.09 ,1,25.08 ,-26.90 
2025-10-19T09:00:00+09:00,107118.00 ,107200.00 ,106692.50 ,106841.00 ,107189.2083,106581.7717,110974.5615,107136.7683,106885.49,,,,,-1,4,0.57 ,0.40 ,0,598,639,48.51 ,44.66 ,13.13 ,0.33 ,0.56 ,1.05 ,1,14.41 ,-20.38 
2025-10-19T10:00:00+09:00,106841.00 ,106938.40 ,106685.00 ,106925.40 ,107192.4981,106594.5619,110921.2255,107072.1067,106893.53,107287.6,,,,-1,4,0.34 ,0.48 ,0,287,621,49.97 ,44.94 ,12.82 ,0.30 ,0.55 ,1.03 ,1,12.61 ,-12.16 
2025-10-19T11:00:00+09:00,106925.40 ,106949.80 ,106758.80 ,106806.10 ,107192.464,106594.946,110869.3565,107011.4167,106893.705,,,,,-1,4,0.45 ,0.36 ,0,153,599,47.91 ,44.62 ,12.63 ,0.26 ,0.54 ,1.00 ,1,1.54 ,-5.71 
2025-10-19T12:00:00+09:00,106806.10 ,107329.20 ,106752.20 ,107203.30 ,107227.3672,106615.1828,110822.3365,106990.0383,106921.275,,,,,-1,4,0.08 ,0.73 ,0,720,491,54.61 ,45.93 ,12.44 ,0.35 ,0.52 ,0.98 ,1,24.54 ,3.10 
2025-10-19T13:00:00+09:00,107203.30 ,107221.90 ,106947.00 ,106995.70 ,107223.0397,106651.5803,110786.346,106953.5817,106937.31,,,,,-1,4,0.27 ,0.54 ,0,506,440,50.92 ,45.36 ,12.40 ,0.32 ,0.51 ,0.96 ,1,25.71 ,9.82 
2025-10-19T14:00:00+09:00,106995.70 ,107133.50 ,106773.70 ,106861.00 ,107222.8012,106653.9288,110754.3535,106930.9083,106938.365,,,,,-1,4,0.40 ,0.42 ,0,306,431,48.63 ,44.98 ,12.26 ,0.33 ,0.51 ,0.94 ,1,15.60 ,14.16 
2025-10-19T15:00:00+09:00,106861.00 ,106870.00 ,106522.50 ,106743.50 ,107227.6616,106636.1984,110720.02,106899.975,106931.93,,,,,-1,4,0.51 ,0.31 ,0,529,434,46.65 ,44.66 ,12.24 ,0.33 ,0.50 ,0.93 ,1,-1.88 ,14.19 
2025-10-19T16:00:00+09:00,106743.50 ,106881.80 ,106666.00 ,106749.80 ,107199.9592,106623.8708,110690.224,106876.6917,106911.915,,,,,-1,4,0.50 ,0.31 ,0,268,420,46.78 ,44.68 ,12.25 ,0.28 ,0.49 ,0.92 ,1,-15.05 ,11.39 
