time,open,high,low,close,bb1 Upper,bb1 Lower,SMA 200,SMA 60,SMA 20,IT_High,IT_Low,LT_High,LT_Low,Market_Struct,BOS_Count,Volume,Volume MA,  rsi,rsi2 ,ADX,ATR,SqueezeState,MACD,Signal
2025-08-04T05:00:00+09:00,114255.5,114415,114107.9,114366.1,114417.6828,113131.8772,116704.8285,113724.7583,113774.78,NaN,NaN,NaN,111865,1,1,931.9504,1454.20566,64.11186213,48.25963294,20.81322417,0.320274339,-1,214.6021023,135.8667687
2025-08-04T06:00:00+09:00,114366.1,114472.9,114308.4,114382,114444.2839,113238.7761,116686.255,113716.5833,113841.53,NaN,NaN,NaN,NaN,1,1,481.628,1347.87086,64.38102899,48.3305701,21.22507267,0.261425324,-1,229.9609643,152.9144672
2025-08-04T07:00:00+09:00,114382,114563.8,114009.4,114267.9,114485.8154,113277.4246,116667.388,113709.455,113881.62,NaN,NaN,NaN,NaN,1,1,978.4436,1313.89527,60.85381601,47.8499859,21.76276367,0.336182786,-1,230.2716286,167.9363517
2025-08-04T08:00:00+09:00,114267.9,114450,114122.3,114151.3,114506.1358,113317.9442,116647.611,113691.045,113912.04,NaN,NaN,NaN,NaN,1,1,636.5718,1256.92817,57.39336241,47.35872151,22.35351462,0.320042499,-1,218.5894239,181.5623901
2025-08-04T09:00:00+09:00,114151.3,114870.4,114056.8,114851.1,114662.1342,113305.0558,116631.5375,113677.395,113983.595,NaN,NaN,NaN,NaN,1,1,2500.413,1287.10229,68.84433373,50.47400053,23.13888111,0.448193457,-1,262.7701534,198.6354509
2025-08-04T10:00:00+09:00,114851.1,114950,114563.7,114633,114742.822,113331.268,116614.597,113682.735,114037.045,NaN,NaN,NaN,NaN,1,1,1873.673,1336.33417,63.14805233,49.54123198,23.91846918,0.411693617,-1,276.9918627,215.8409429
2025-08-04T11:00:00+09:00,114633,114826,114366.1,114740.4,114822.9389,113375.1911,116597.9155,113669.06,114099.065,NaN,NaN,NaN,NaN,1,1,1734.1554,1401.22587,64.69710729,50.00567277,24.31762762,0.407811456,-1,293.5451465,232.803437
2025-08-04T12:00:00+09:00,114740.4,114755,114470,114524.3,114857.5562,113429.0038,116579.4625,113656.0633,114143.28,NaN,NaN,NaN,NaN,1,1,597.6646,1402.08734,59.29618074,49.07780903,24.482469,0.355339141,-1,285.9302533,245.1286187
2025-08-04T13:00:00+09:00,114524.3,114599.4,114290.5,114334.8,114857.4731,113498.8269,116561.4665,113645.665,114178.15,NaN,NaN,NaN,NaN,1,1,1359.6928,1402.27028,54.96312796,48.27593724,24.21910659,0.327342544,-1,261.5888953,252.6944923
2025-08-04T14:00:00+09:00,114334.8,114380,114130.1,114343.6,114843.9314,113586.4186,116543.1025,113644.9133,114215.175,NaN,NaN,NaN,NaN,1,1,1634.3698,1462.70964,55.12711495,48.31596898,23.84509092,0.291062168,-1,240.238955,255.5430314
2025-08-04T15:00:00+09:00,114343.6,114447.2,114107.2,114374.2,114849.8376,113633.7124,116525.0945,113654.3983,114241.775,114950,NaN,NaN,NaN,1,1,1198.7712,1471.64543,55.73073947,48.45757127,23.33875781,0.293079478,-1,223.2150536,254.7934858
2025-08-04T16:00:00+09:00,114374.2,114745.9,114348,114609.9,114875.3487,113688.8213,116508.711,113676.595,114282.085,NaN,NaN,NaN,NaN,1,1,1482.5822,1392.44402,60.17465017,49.54453518,22.68104513,0.310710394,-1,226.135757,254.3339445
2025-08-04T17:00:00+09:00,114609.9,114710,114306.4,114497.8,114889.5327,113729.1173,116491.5785,113686.6033,114309.325,NaN,NaN,NaN,NaN,1,1,1026.9002,1352.88019,57.2320383,49.0423975,21.80176121,0.324841684,-1,216.9045616,254.1467376
2025-08-04T18:00:00+09:00,114497.8,114700,114245.7,114272.5,114875.6948,113781.8652,116472.657,113693.905,114328.78,NaN,NaN,NaN,NaN,1,1,1200.4364,1366.29064,51.75424492,48.04338466,20.86555361,0.349507584,1,189.2276471,245.975348
2025-08-04T19:00:00+09:00,114272.5,114454,114175.7,114210.3,114829.3234,113876.6766,116452.2535,113712.6217,114353,NaN,NaN,NaN,NaN,1,1,871.3144,1308.29879,50.32225357,47.76914461,19.80203417,0.314356384,1,160.4251911,233.0234956
2025-08-04T20:00:00+09:00,114210.3,114478.6,114156.4,114453.7,114809.8569,113951.9231,116433.74,113732.6817,114380.89,NaN,114107.2,NaN,NaN,1,1,1468.1504,1331.06763,55.50992462,48.93358611,18.83081792,0.302962315,1,155.4474812,217.6793106
2025-08-04T21:00:00+09:00,114453.7,114496.3,114259.5,114400.6,114783.2774,114024.0026,116414.7725,113743.3583,114403.64,NaN,NaN,NaN,NaN,1,1,916.2738,1342.41993,54.18065397,48.69183113,18.0133495,0.271065932,1,145.5401873,202.0804143
2025-08-04T22:00:00+09:00,114400.6,114874.8,114067.8,114861.6,114840.1338,114046.3062,116397.765,113764.1533,114443.22,NaN,NaN,NaN,NaN,1,1,4644.3208,1523.80026,62.5625162,50.84414161,17.6907604,0.414180227,1,172.8944136,192.2254719
2025-08-04T23:00:00+09:00,114861.6,115416.7,114586,114693,114869.0204,114053.3396,116380.02,113781.485,114461.18,NaN,NaN,NaN,NaN,1,1,9531.421,1871.84966,58.3578435,50.06013112,17.84186803,0.517953165,1,178.9059081,185.4106889
2025-08-05T00:00:00+09:00,114693,114982.4,114512.5,114772.3,114904.8253,114069.2147,116363.4665,113796.6867,114487.02,NaN,NaN,NaN,NaN,1,1,2507.246,1878.79894,59.72876698,50.42715578,18.37974951,0.481536645,1,187.9028807,181.4871142
2025-08-05T01:00:00+09:00,114772.3,115363.7,114772.3,115243.6,115058.5497,114003.2403,116350.0685,113817.8133,114530.895,NaN,NaN,NaN,NaN,1,2,2858.1998,1975.11141,66.73755745,52.54320309,19.47265203,0.490769513,1,230.4070286,181.9616999
2025-08-05T02:00:00+09:00,115243.6,115684.5,115091.6,115150,115156.4454,113982.1446,116336.2265,113838.245,114569.295,NaN,NaN,NaN,NaN,1,2,3329.1248,2117.48625,64.34253595,52.09239766,21.23271981,0.49907683,1,253.6156115,186.0407055
2025-08-05T03:00:00+09:00,115150,115276.5,114870,114910.4,115189.3998,114013.4402,116320.003,113859.21,114601.42,NaN,114067.8,NaN,NaN,1,2,1026.5602,2119.89208,58.55008596,50.95008932,23.3438056,0.451329598,1,249.7953774,192.7704533
2025-08-05T04:00:00+09:00,114910.4,115089.8,114695.9,114734.8,115183.1816,114078.0084,116303.4505,113872.8267,114630.595,NaN,NaN,NaN,NaN,1,2,729.141,2124.52054,54.66587503,50.12769654,25.5907847,0.415784718,1,229.9476683,200.495173
2025-08-05T05:00:00+09:00,114734.8,115027.5,114580,114764.9,115173.2409,114079.3291,116286.8985,113891.6967,114626.285,NaN,NaN,NaN,NaN,1,2,1637.0548,2081.35263,55.21433005,50.26816076,27.5335991,0.407092973,1,214.1781222,207.0207997
2025-08-05T06:00:00+09:00,114764.9,115215.7,114763.2,115064.7,115227.2918,114068.4482,116271.3225,113915.4417,114647.87,NaN,NaN,NaN,NaN,1,2,819.7128,2028.65462,60.35850378,51.65267889,29.03292114,0.401773867,1,223.2979579,215.660552
2025-08-05T07:00:00+09:00,115064.7,115285.7,115034.6,115284.4,115317.0139,114033.1261,116255.745,113945.1317,114675.07,115684.5,NaN,NaN,NaN,1,2,1133.7094,1998.63232,63.65327281,52.63904436,30.24976532,0.339941857,-1,245.4243482,223.7194337
2025-08-05T08:00:00+09:00,115284.4,115289.4,114988.4,115003,115352.275,114045.735,116237.899,113966.18,114699.005,NaN,NaN,NaN,NaN,1,2,1150.8366,2026.29092,57.10633865,51.27134994,31.0226853,0.31442654,-1,237.5151173,230.231568
2025-08-05T09:00:00+09:00,115003,115069,114790,114842.5,115358.2458,114090.5342,116216.719,113987.0533,114724.39,NaN,NaN,NaN,NaN,1,2,1092.0368,2012.90812,53.71296276,50.50726661,31.10518557,0.290891121,1,215.8082826,233.3321682
2025-08-05T10:00:00+09:00,114842.5,115006.7,114643.2,114666.6,115350.7839,114130.2961,116194.1125,114007.8117,114740.54,NaN,NaN,NaN,NaN,1,2,1229.0152,1992.64039,50.19278622,49.67897315,30.65845344,0.299893567,1,182.3102408,227.9880807
2025-08-05T11:00:00+09:00,114666.6,114798.6,114573.4,114681.3,115343.5305,114168.2595,116172.441,114034.8667,114755.895,NaN,NaN,NaN,NaN,1,2,678.426,1966.62313,50.48483791,49.74927698,29.83378721,0.265360181,1,155.1603762,217.0486101
2025-08-05T12:00:00+09:00,114681.3,114699.5,114227,114227.2,115365.6412,114107.8788,116148.776,114058.6533,114736.76,NaN,NaN,NaN,NaN,1,2,2103.6078,1997.67441,42.2443178,47.64994585,28.98554381,0.31549316,1,95.89640399,199.9487242
2025-08-05T13:00:00+09:00,114227.2,114390.9,114134.8,114303,115376.1127,114077.9273,116126.559,114077.7117,114727.02,115289.4,NaN,NaN,NaN,1,2,1195.6792,2006.11336,43.89070086,48.02368809,28.07993274,0.284873831,-1,54.41840404,180.4454726
2025-08-05T14:00:00+09:00,114303,114450.5,114211.3,114369.4,115368.6445,114095.0855,116102.099,114105.625,114731.865,NaN,NaN,NaN,NaN,1,2,1204.794,2006.33124,45.36006653,48.35341196,27.02813358,0.259521245,-1,26.59810888,159.6032489
2025-08-05T15:00:00+09:00,114369.4,114475.1,114055.7,114143.8,115376.7699,114080.3101,116075.4085,114136.58,114728.54,NaN,NaN,NaN,NaN,1,2,1562.0982,2040.87043,41.39376544,47.31242333,25.99741093,0.295833204,-1,-13.49811222,133.2925744
2025-08-05T16:00:00+09:00,114143.8,114360,113669,113932,115429.9631,113974.9469,116047.998,114165.8883,114702.455,NaN,NaN,NaN,NaN,-1,1,6426.8392,2288.80487,38.03153558,46.3559647,25.39130666,0.399756147,-1,-61.65443231,99.17270992
2025-08-05T17:00:00+09:00,113932,114510.6,113885.4,114239.8,115438.4554,113950.3746,116023.0255,114190.8917,114694.415,NaN,NaN,NaN,NaN,-1,1,3018.4634,2393.91435,45.02061088,47.9179487,25.14694838,0.448209336,-1,-74.12728216,64.54577665
2025-08-05T18:00:00+09:00,114239.8,114761.1,114239.7,114630,115423.3075,113942.3625,116001.0055,114221.2033,114682.835,NaN,NaN,NaN,NaN,-1,1,1794.9988,2251.44825,52.35654711,49.80921473,25.06343574,0.449407339,-1,-51.92763709,34.79734113
2025-08-05T19:00:00+09:00,114630,115051.5,114525,114791.2,115429.7227,113945.7673,115977.8055,114254.32,114687.745,NaN,NaN,NaN,NaN,-1,1,3455.8882,1947.67161,55.02633276,50.5662579,24.807326,0.452070445,-1,-21.08372557,12.19801153
2025-08-05T20:00:00+09:00,114791.2,114928.7,114693.1,114775.3,115429.9423,113945.8477,115955.3185,114292.1,114687.895,NaN,NaN,NaN,NaN,-1,1,1083.0756,1876.46309,54.70073374,50.48957733,24.3361794,0.369845596,-1,2.05362648,-4.813849551
2025-08-05T21:00:00+09:00,114775.3,114851.2,113432.8,113904.7,115391.4206,113850.4794,115928.817,114308.875,114620.95,NaN,NaN,NaN,NaN,-1,1,7364.8186,2101.79403,40.55167529,46.544385,24.21728419,0.663532112,-1,-49.29179429,-20.94587158
2025-08-05T22:00:00+09:00,113904.7,114532.6,113824.1,114333,115320.0691,113840.1309,115902.9325,114330.3083,114580.1,NaN,NaN,115684.5,NaN,-1,1,3121.998,2091.43769,47.71660979,48.5628785,24.3133963,0.647258016,-1,-54.79157645,-33.08031386
2025-08-05T23:00:00+09:00,114333,114350.9,112600,112990.1,115481.3207,113486.8493,115870.6915,114322.375,114484.085,NaN,NaN,NaN,NaN,-1,1,15669.5916,2823.58926,33.914662,43.32642423,24.66123665,0.953168763,-1,-165.6020431,-54.4358863
2025-08-06T00:00:00+09:00,112990.1,113202.2,112638,112875.6,115601.4085,113180.8415,115840.619,114311.2533,114391.125,115051.5,NaN,NaN,NaN,-1,1,5789.728,3076.61861,33.03721533,42.92357233,25.39461255,0.802704534,-1,-259.6660606,-81.78788056
2025-08-06T01:00:00+09:00,112875.6,113324,112758.2,113129.5,115624.056,112994.654,115811.004,114306.4117,114309.355,NaN,NaN,NaN,NaN,-1,1,3074.4946,3148.4906,36.93369591,44.10013583,26.62139923,0.700646934,-1,-310.149652,-109.3984605
2025-08-06T02:00:00+09:00,113129.5,113628.9,113040.8,113579.8,115538.4635,112931.7565,115784.2525,114306.675,114235.11,NaN,NaN,NaN,NaN,-1,1,2594.5544,3237.23268,43.2417046,46.11131277,28.1936401,0.637841337,-1,-310.2464868,-135.6339277
2025-08-06T03:00:00+09:00,113579.8,113600,113201,113588.3,115388.6238,112911.9862,115758.4045,114308.1467,114150.305,NaN,NaN,NaN,NaN,-1,1,1569.2394,3259.00918,43.35687577,46.14864707,30.07993024,0.542285262,-1,-306.1087194,-163.8762702
2025-08-06T04:00:00+09:00,113588.3,113720,113337.9,113560,115276.8565,112879.4535,115732.128,114306.8133,114078.155,NaN,112600,NaN,NaN,-1,1,1306.3798,3266.78634,43.04370855,46.04023684,31.67858115,0.473771639,-1,-301.6360102,-195.0487463
2025-08-06T05:00:00+09:00,113560,113938,113433.7,113638.1,115177.3592,112858.5108,115706.159,114306.825,114017.935,NaN,NaN,NaN,NaN,-1,1,1536.5296,3289.01098,44.24068343,46.39499798,32.86526316,0.463556427,-1,-288.464104,-227.3284941
2025-08-06T06:00:00+09:00,113638.1,113817.9,113507.1,113537.1,115098.8227,112824.0973,115681.733,114305.725,113961.46,NaN,NaN,NaN,NaN,-1,1,983.8924,3276.75484,42.98265179,45.99578083,33.41551761,0.400560237,-1,-282.9138743,-253.286503
2025-08-06T07:00:00+09:00,113537.1,113934.1,113235.2,113906.4,115011.0907,112834.3393,115661.365,114306.795,113922.715,NaN,NaN,NaN,NaN,-1,1,1874.9876,3336.58292,48.72414987,47.67632169,33.50798378,0.470699028,-1,-245.881485,-274.518715
2025-08-06T08:00:00+09:00,113906.4,114177.7,113861.2,114070.6,114996.6189,112833.1511,115640.9615,114311.2433,113914.885,NaN,NaN,NaN,NaN,-1,1,865.5346,3274.67926,51.08277307,48.40506924,33.09157221,0.405834234,-1,-200.9668611,-278.4481393
2025-08-06T09:00:00+09:00,114070.6,114076.5,113693,113828.2,114958.511,112823.779,115620.042,114309.1633,113891.145,NaN,NaN,NaN,NaN,-1,1,1273.1598,3278.55329,47.60170623,47.40997801,32.49947891,0.383436059,-1,-182.8238724,-269.9101184
2025-08-06T10:00:00+09:00,113828.2,113890.6,113528.3,113773.2,114906.6829,112815.9871,115600.6785,114307.3267,113861.335,NaN,NaN,NaN,NaN,-1,1,1771.2656,3306.87687,46.82205013,47.18529839,31.82279082,0.361894461,-1,-170.9132816,-254.4394105
2025-08-06T11:00:00+09:00,113773.2,113789.5,113440,113582.6,114876.9148,112789.6352,115579.791,114304.9383,113833.275,NaN,NaN,NaN,NaN,-1,1,863.6362,3271.95377,44.12487621,46.4072708,31.19452136,0.344236358,-1,-174.8384508,-239.3940732
2025-08-06T12:00:00+09:00,113582.6,113617.5,113350,113465.5,114864.5164,112755.3836,115556.878,114297.765,113809.95,NaN,NaN,NaN,NaN,-1,1,1775.2522,3039.37442,42.5048728,45.93226924,30.80168633,0.308312574,-1,-185.2625754,-225.9667239
2025-08-06T13:00:00+09:00,113465.5,113540,113309,113379.7,114818.0308,112715.8592,115533.675,114288.3333,113766.945,114177.7,NaN,NaN,NaN,-1,1,1023.0728,2939.60489,41.30817763,45.58328974,30.64219178,0.273610652,-1,-198.1628146,-214.4697021
2025-08-06T14:00:00+09:00,113379.7,114375.7,113340.4,114110.9,114729.3092,112752.6708,115513.7875,114289.015,113740.99,NaN,NaN,NaN,NaN,-1,1,3714.2348,3035.56669,53.35965196,48.95710314,30.22944098,0.48366337,-1,-147.6822292,-198.8272716
2025-08-06T15:00:00+09:00,114110.9,114151,113877.8,114036.3,114579.5609,112826.9291,115494.7525,114284.0567,113703.245,NaN,NaN,NaN,NaN,-1,1,973.2922,2911.43689,52.18238797,48.64300407,29.76527242,0.402510793,-1,-112.3999218,-179.8812769
2025-08-06T16:00:00+09:00,114036.3,114254,113964.6,114170,114433.2282,112912.7318,115475.3725,114282.6317,113672.98,NaN,NaN,NaN,NaN,-1,1,1280.7666,2921.32144,54.13544671,49.23884436,29.23138443,0.352520169,1,-72.81065046,-160.6511841
2025-08-06T17:00:00+09:00,114170,114200,113673.1,113895.9,114432.2612,112912.8188,115455.1265,114274.795,113672.54,NaN,NaN,NaN,NaN,-1,1,2114.264,2658.79371,49.65754101,48.07162751,28.3820627,0.389784167,1,-62.82919118,-145.3025541
2025-08-06T18:00:00+09:00,113895.9,114337.2,113863.7,114039.3,114376.1689,112939.5411,115436.637,114269.0833,113657.855,NaN,113309,NaN,NaN,-1,1,2984.5502,2651.92132,51.8992038,48.72082921,27.26939712,0.397931932,1,-42.85364113,-129.7503062
2025-08-06T19:00:00+09:00,114039.3,114178.5,113833.4,114012.3,114373.3992,113044.5308,115416.4245,114264.8233,113708.965,114375.7,NaN,NaN,112600,-1,1,2363.9378,1986.63863,51.43480377,48.60403623,25.85459629,0.366246326,1,-28.86876697,-113.9675824
2025-08-06T20:00:00+09:00,114012.3,114372.1,113944.1,114180,114348.5835,113199.7865,115393.7055,114265.3017,113774.185,NaN,NaN,NaN,NaN,-1,1,1798.2512,1787.06479,54.17742014,49.3735278,24.27197571,0.368754516,1,-4.205190161,-95.0083312
2025-08-06T21:00:00+09:00,114180,114281.5,113743.7,113862.7,114303.7963,113317.8937,115370.591,114248.8283,113810.845,NaN,NaN,NaN,NaN,-1,1,2786.9912,1772.68962,48.58657001,47.98587716,22.72726194,0.403962496,1,-10.14563351,-75.55089321
2025-08-06T22:00:00+09:00,113862.7,114345.9,113520,114209.4,114352.3543,113332.2957,115347.85,114241.7683,113842.325,NaN,NaN,NaN,NaN,-1,1,5603.3124,1923.12752,54.15371044,49.56690746,21.31903428,0.509539264,1,12.97277279,-52.09138351
2025-08-06T23:00:00+09:00,114209.4,115149,113800,115134.3,114666.0584,113173.1916,115329.95,114248.3333,113919.625,NaN,NaN,NaN,NaN,1,1,7694.1954,2229.37532,65.03183565,53.42249784,20.17062665,0.727522401,-1,104.718843,-24.04681993
2025-08-07T00:00:00+09:00,115134.3,115488,114778,115365.5,114967.4017,113052.3983,115312.529,114262.3533,114009.9,NaN,NaN,NaN,NaN,1,1,7809.2208,2554.51737,67.13130735,54.3137663,19.56082598,0.689188029,-1,193.8495949,9.980904147
2025-08-07T01:00:00+09:00,115365.5,115422,114892.2,115089,115131.7317,113033.1583,115293.599,114274.9233,114082.445,NaN,NaN,NaN,NaN,1,1,4010.3514,2678.20846,62.31286262,53.07389822,19.37764969,0.614008994,-1,239.4152884,44.67267513
2025-08-07T02:00:00+09:00,115089,115458.3,114970.7,115452,115352.9198,113003.4602,115277.1825,114293.3967,114178.19,NaN,NaN,NaN,NaN,1,1,1522.7514,2705.15141,65.78498254,54.46692316,19.61832541,0.548832306,-1,301.3437914,85.13633986
2025-08-07T03:00:00+09:00,115452,115675,115240,115368.4,115526.8925,112975.6875,115262.6115,114309.9667,114251.29,NaN,113520,NaN,NaN,1,1,3238.1956,2773.31181,64.31537719,54.08942808,20.20167033,0.491837669,-1,339.7602107,127.6489901
2025-08-07T04:00:00+09:00,115368.4,115474.1,115065,115208.6,115646.4613,112969.9187,115245.847,114319.945,114308.19,NaN,NaN,NaN,NaN,1,1,898.5262,2774.96139,61.48777744,53.36768577,21.09958538,0.446711588,-1,353.2390552,170.1054148
2025-08-07T05:00:00+09:00,115208.6,115211.9,114954.1,114988.3,115716.7295,113015.6605,115226.5005,114328.12,114366.195,NaN,NaN,NaN,NaN,1,1,617.7654,2742.19167,57.72027201,52.38398975,22.08912476,0.37311052,-1,342.2000981,208.5948912
2025-08-07T06:00:00+09:00,114988.3,115184.6,114735,115011.7,115777.7909,113078.4491,115208.617,114340.44,114428.12,NaN,NaN,NaN,NaN,1,1,1423.3018,2724.79348,58.01454473,52.4789681,22.79740387,0.378995322,-1,331.5182929,246.5575497
2025-08-07T07:00:00+09:00,115011.7,115159,114994.7,115050.9,115818.5933,113184.4767,115194.929,114354.45,114501.535,NaN,NaN,NaN,NaN,1,1,452.017,2704.21252,58.53520238,52.64051685,23.12452147,0.30017958,-1,322.4984366,280.9492901
2025-08-07T08:00:00+09:00,115050.9,115067.4,114921.8,114944,115815.3246,113335.5954,115182.8985,114362.6217,114575.46,115675,NaN,NaN,NaN,1,1,425.114,2636.70561,56.47831074,52.14700949,23.04501124,0.242529295,-1,303.2287663,303.0059483
2025-08-07T09:00:00+09:00,114944,114973,114814.7,114860.4,115765.5637,113533.4263,115168.6825,114370.285,114649.495,NaN,NaN,NaN,NaN,1,1,539.5786,2612.5309,54.85491975,51.75961986,22.53185948,0.207743703,-1,278.006902,312.3567602
2025-08-07T10:00:00+09:00,114860.4,115151.6,114536.3,114705.1,115767.6351,113590.7749,115153.5565,114367.6767,114679.205,NaN,NaN,NaN,NaN,1,1,3323.1764,2592.97798,51.87211225,51.04057799,21.74144409,0.31748966,-1,242.6894083,312.7205513
2025-08-07T11:00:00+09:00,114705.1,114823.1,114301.7,114515,115754.3849,113651.8951,115138.3505,114364.71,114703.14,NaN,NaN,NaN,NaN,1,1,2405.378,2664.58227,48.40256085,50.16967477,20.98809136,0.363781648,-1,197.0886436,301.136646
2025-08-07T12:00:00+09:00,114515,114576.2,114350,114509.9,115747.063,113693.207,115123.4555,114360.3367,114720.135,NaN,NaN,NaN,NaN,1,1,690.3882,2635.06335,48.30920489,50.14624136,20.36075512,0.308377735,-1,158.7086867,281.01981
2025-08-07T13:00:00+09:00,114509.9,114621.7,114227,114313.8,115715.7011,113766.3589,115107.6995,114344.84,114741.03,NaN,NaN,NaN,NaN,1,1,1155.2726,2587.11378,44.73626653,49.24341396,20.09103898,0.321030378,-1,111.1869691,254.1251337
2025-08-07T14:00:00+09:00,114313.8,114538.2,114240.4,114538.2,115691.8463,113840.1037,115092.628,114334.6433,114765.975,NaN,NaN,NaN,NaN,1,1,1096.3526,2492.7039,49.35245932,50.28890372,20.14643204,0.300267814,-1,90.58862086,226.1683029
2025-08-07T15:00:00+09:00,114538.2,114742.6,114465,114608.2,115658.9387,113932.6013,115076.6635,114329.6067,114795.77,NaN,NaN,NaN,NaN,1,1,1451.329,2447.07346,50.73488902,50.6128488,20.32313295,0.28079512,-1,79.00201048,198.1109382
2025-08-07T16:00:00+09:00,114608.2,114839,114600,114749.2,115640.5752,114007.8848,115060.9105,114329.8467,114824.23,NaN,NaN,NaN,NaN,1,1,919.3368,2403.12774,53.48878859,51.26586985,20.56075956,0.256393499,-1,80.27173727,171.1968605
2025-08-07T17:00:00+09:00,114749.2,115140.4,114749.2,114901.1,115563.1075,114189.1925,115046.9495,114332.1167,114876.15,NaN,NaN,NaN,NaN,1,1,2245.2922,2376.04279,56.32148384,51.96437586,20.72239726,0.284191935,-1,92.46913875,147.7791241
2025-08-07T18:00:00+09:00,114901.1,115028,114791.8,115012.8,115532.9881,114299.6519,115032.972,114331.2517,114916.32,NaN,114227,NaN,NaN,1,1,1012.676,2146.51097,58.33119362,52.47570768,20.67691245,0.257733434,1,109.8822694,129.0986094
2025-08-07T19:00:00+09:00,115012.8,116376.8,114993.7,116285,115829.5374,114118.1726,115024.531,114347.9283,114973.855,NaN,NaN,NaN,NaN,1,2,11650.2548,2344.31394,73.36358653,57.70974435,21.01960988,0.566410938,-1,223.7588558,126.9952147
2025-08-07T20:00:00+09:00,116285,116761,116285,116452.3,116089.7334,113966.6566,115016.251,114372.0833,115028.195,NaN,NaN,NaN,NaN,1,2,6519.2424,2279.81502,74.6583124,58.32588922,21.7204684,0.513315157,-1,323.7743141,141.0714003
2025-08-07T21:00:00+09:00,116452.3,116535.2,115980.4,116337.2,116296.1103,113885.0997,115008.206,114396.995,115090.605,NaN,NaN,NaN,NaN,1,2,3793.1616,2268.95553,72.06306438,57.73512139,22.51645204,0.501511873,-1,389.2625015,166.6884908
2025-08-07T22:00:00+09:00,116337.2,116699,116153.1,116589,116512.4575,113782.4525,115001.416,114429.035,115147.455,NaN,NaN,NaN,NaN,1,2,2619.3684,2323.78638,74.17781325,58.67000188,23.6766478,0.489694494,-1,456.2214802,205.0256587
2025-08-07T23:00:00+09:00,116589,116626.3,116139.9,116300,116646.7778,113741.2922,114991.764,114456.0133,115194.035,NaN,NaN,NaN,NaN,1,2,2427.6348,2283.25834,67.83127614,57.1879016,25.25656351,0.466683814,-1,480.4289822,248.3412544
2025-08-08T00:00:00+09:00,116300,116748.1,116187.5,116634.5,116848.0729,113682.5871,114984.5745,114496.135,115265.33,NaN,NaN,NaN,NaN,1,2,2314.0552,2354.03479,70.93134085,58.42871939,27.1847277,0.470445866,-1,520.6037604,297.4081155
2025-08-08T01:00:00+09:00,116634.5,116700,115576.4,116206.6,116954.7662,113697.7238,114974.0135,114527.8617,115326.245,116761,NaN,NaN,NaN,1,2,4605.7118,2553.43211,62.61814566,56.29795644,28.98468791,0.637084976,-1,512.0124468,345.3793055
2025-08-08T02:00:00+09:00,116206.6,116507,116071.3,116467.4,117093.5948,113704.4652,114965.7535,114562.8283,115399.03,NaN,NaN,NaN,NaN,1,2,2014.9478,2583.01441,65.28841025,57.26754342,30.0916236,0.548470954,-1,520.2510195,392.9106255
2025-08-08T03:00:00+09:00,116467.4,116532.2,116090.9,116513.4,117225.5192,113718.7908,114958.441,114602.3217,115472.155,NaN,NaN,NaN,NaN,1,2,1219.2132,2621.37422,65.75308581,57.43756988,30.50374073,0.491754516,-1,524.4464708,438.9733146
2025-08-08T04:00:00+09:00,116513.4,117476.7,116432.9,117396.4,117518.0268,113671.5232,114957.798,114660.0617,115594.775,NaN,NaN,NaN,NaN,1,3,6309.3726,2915.58715,73.17616038,60.51605411,30.86136537,0.621745304,-1,592.1956537,479.9107366
2025-08-08T05:00:00+09:00,117396.4,117436.6,117066.1,117119,117708.8736,113706.5364,114954.9425,114708.0483,115707.705,NaN,NaN,NaN,NaN,1,3,3263.9292,3051.80468,68.1766393,59.14415262,31.12607996,0.520926923,-1,616.3980545,512.4244855
2025-08-08T06:00:00+09:00,117119,117300,116956,117044.1,117851.0098,113798.3002,114952.0235,114748.2833,115824.655,NaN,115576.4,NaN,NaN,1,3,1536.5598,2962.47385,66.84859935,58.77687958,31.23381116,0.445475624,-1,622.3606415,538.3242788
2025-08-08T07:00:00+09:00,117044.1,117560,117026.3,117489.7,118029.8581,113916.9219,114946.1355,114793.2583,115973.39,NaN,NaN,NaN,NaN,1,3,3297.5174,3007.08082,70.52691652,60.27504198,31.24759926,0.447274916,-1,655.4861937,560.4648026
2025-08-08T08:00:00+09:00,117489.7,117510.2,117230,117406.6,118149.877,114086.573,114943.4185,114837.1133,116118.225,NaN,NaN,NaN,NaN,1,3,906.33,3017.87791,68.98957178,59.8608785,31.62077805,0.377946928,-1,667.3402738,581.2327239
2025-08-08T09:00:00+09:00,117406.6,117578,116830,117223.6,118170.5767,114356.8533,114941.0705,114892.4283,116263.715,NaN,NaN,NaN,NaN,1,3,2651.5846,3092.69351,65.59844026,58.95028386,32.01114565,0.465056887,-1,654.4243505,596.1016783
2025-08-08T10:00:00+09:00,117223.6,117223.6,116730.4,116846.2,118127.0366,114631.1934,114936.546,114934.315,116379.115,NaN,NaN,NaN,NaN,1,3,1865.9904,3131.1754,59.14200612,57.12099041,32.33635755,0.451737084,-1,606.7412271,606.6270983
2025-08-08T11:00:00+09:00,116846.2,116879,116655.4,116664.1,118031.7416,114932.0784,114937.4895,114995.5483,116481.91,NaN,NaN,NaN,NaN,1,3,1081.899,3112.7039,56.264436,56.2610503,32.20290101,0.365515251,-1,547.9417289,609.7038438
